Length,MW,Charge,ChargeDensity,pI,InstabilityInd,Aromaticity,AliphaticInd,BomanInd,HydrophRatio,CrossCorr,AutoCorr,MaxMoment,GlobalAvgDescValue,Slope,Intercept,Antiviral
13,1518.81,0.989,0.000651168,9.83984375,10.98461538,0.153846154,127.6923077,0.176153846,0.461538462,1.206992308,1.206992308,0.61243755,0.276153846,0.067121017,0.196948063,1
21,2070.49,1.073,0.000518235,12.25,14.84285714,0.047619048,166.6666667,-1.772857143,0.571428571,0.76167619,0.76167619,0.266353183,0.666666667,0.004041967,0.303097882,1
19,2299.91,7.989,0.003473614,13.99023438,100.1789474,0,184.7368421,3.017894737,0.473684211,2.912168421,2.912168421,0.820465272,-0.324210526,0.015979994,0.866489823,1
24,3034.74,4.988,0.001643633,11.75195313,77.0875,0.166666667,109.5833333,0.5725,0.416666667,1.31755,1.31755,0.155655693,0.1025,0.020664083,0.056167133,1
24,3118.78,4.99,0.001599985,12.58203125,78.78333333,0.166666667,109.5833333,1.74375,0.416666667,1.81755,1.81755,0.256687471,-0.0225,0.031853296,-0.032661705,1
13,1518.81,0.989,0.000651168,9.83984375,29.96923077,0.153846154,127.6923077,0.176153846,0.461538462,1.206992308,1.206992308,0.606135149,0.276153846,-0.000655169,0.742284692,1
13,1601.9,3.031,0.001892128,11.57226563,84.87692308,0.230769231,82.30769231,1.181538462,0.461538462,1.557761538,1.557761538,0.641778268,0.085384615,0.04148661,0.454923662,1
20,2144.7,3.99,0.0018604,13.796875,82.045,0,199.5,-0.1785,0.55,1.715025,1.715025,0.559285031,0.3265,0.059288569,0.08155389,1
24,2577.26,5.987,0.00232301,11.37402344,-22.1875,0.041666667,150.4166667,-0.434583333,0.458333333,1.199441667,1.199441667,0.442360695,0.195,-0.014837387,0.608115404,1
38,4444.95,-2.009,-0.000451974,4.584472656,46.17631579,0.078947368,87.89473684,2.446315789,0.447368421,1.310921053,1.310921053,0.352055691,-0.124736842,-0.011387941,0.690261952,1
38,4311.91,-1.969,-0.000456642,4.662597656,41.71315789,0.078947368,108.4210526,0.882105263,0.526315789,0.884963158,0.884963158,0.240945452,0.154210526,-0.011312185,0.543079784,1
36,4479.88,-4.967,-0.001108735,4.095458984,62.74166667,0.083333333,75.83333333,2.831111111,0.25,0.879111111,0.879111111,0.318552006,-0.163333333,-0.013940669,0.634013432,1
38,4722.16,-5.966,-0.001263405,4.002685547,59.96578947,0.078947368,82.10526316,2.731842105,0.263157895,0.879094737,0.879094737,0.333217417,-0.145263158,-0.011850724,0.607145071,1
17,2171.64,5.987,0.002756903,12.58398438,36.4,0.235294118,114.7058824,2.217647059,0.529411765,2.287458824,2.287458824,0.671620367,-0.092941176,-0.04668172,1.174403613,1
38,4398.94,-2.009,-0.000456701,4.584472656,43.14210526,0.078947368,108.4210526,1.996315789,0.473684211,1.328868421,1.328868421,0.441995321,-0.042105263,-0.002496735,0.608320043,1
38,4399.88,-2.009,-0.000456603,4.584472656,45.37631579,0.078947368,98.15789474,2.300526316,0.447368421,1.313036842,1.313036842,0.393791951,-0.091578947,-0.008990878,0.680298371,1
38,4413.91,-2.009,-0.000455152,4.584472656,44.7,0.078947368,98.15789474,2.271578947,0.447368421,1.316039474,1.316039474,0.412593351,-0.093421053,-0.0067413,0.63859193,1
38,4441.96,-2.009,-0.000452278,4.584472656,44.7,0.078947368,103.1578947,2.212894737,0.447368421,1.337765789,1.337765789,0.415421781,-0.080789474,-0.005470098,0.623057991,1
38,4414.86,-2.009,-0.000455054,4.584472656,46.93421053,0.078947368,87.89473684,2.575789474,0.421052632,1.300207895,1.300207895,0.365834866,-0.142894737,-0.011526984,0.693599007,1
38,4483.1,-2.009,-0.000448127,4.584472656,56.78947368,0.078947368,123.6842105,1.832631579,0.473684211,1.392057895,1.392057895,0.461109038,-0.008947368,0.000258525,0.583272075,1
38,4441.96,-2.009,-0.000452278,4.584472656,53.95526316,0.078947368,105.7894737,2.218684211,0.447368421,1.334763158,1.334763158,0.406351911,-0.078947368,-0.008345284,0.681020169,1
38,4484.04,-2.009,-0.000448033,4.584472656,59.02368421,0.078947368,113.4210526,2.136842105,0.447368421,1.376226316,1.376226316,0.412484889,-0.058421053,-0.006212026,0.654831065,1
38,4456.94,-2.009,-0.000450758,4.584472656,55.51315789,0.078947368,95.52631579,2.493947368,0.421052632,1.321934211,1.321934211,0.37846628,-0.130263158,-0.010842685,0.69416328,1
38,4499.02,-2.009,-0.000446542,4.584472656,60.58157895,0.078947368,103.1578947,2.412105263,0.421052632,1.363397368,1.363397368,0.382464418,-0.109736842,-0.008709426,0.667974175,1
38,4825.1,-6.007,-0.001244948,4.115600586,78.57105263,0.078947368,61.57894737,4.425526316,0.157894737,1.294339474,1.294339474,0.448118852,-0.442368421,-0.012812256,0.720237763,1
23,2694.12,2.157,0.000800632,13.55078125,-6.773913043,0.217391304,101.3043478,0.02173913,0.52173913,1.135413043,1.135413043,0.580145842,0.427391304,-0.026160124,0.910994939,1
39,4994.55,-3.01,-0.000602657,4.324951172,28.84102564,0.179487179,77.69230769,1.938974359,0.282051282,0.903982051,0.903982051,0.188694919,-0.086410256,0.003582896,0.293784943,1
36,4449.86,-3.968,-0.000891713,4.21484375,62.65,0.138888889,89.44444444,2.016388889,0.277777778,0.795644444,0.795644444,0.189944635,-0.037222222,0.001399848,0.328195496,1
15,1926.15,4.067,0.002111466,10.72802734,58.834,0.333333333,26,2.366,0.2,1.2971,1.2971,0.175927819,-0.134,0.008195922,0.272907337,1
36,4217.73,3.152,0.000747321,10.26269531,65.01972222,0.138888889,73.05555556,2.13,0.277777778,1.213802778,1.213802778,0.051728641,-0.0575,-0.005187823,0.395509647,1
33,3295.85,1.99,0.00060379,12.10058594,17.68484848,0.060606061,97.87878788,0.046060606,0.515151515,0.944633333,0.944633333,0.123372087,0.313030303,0.005532778,0.174504175,1
33,3265.86,2.99,0.000915532,13.70703125,15.11212121,0.060606061,106.6666667,-0.282727273,0.545454545,0.964706061,0.964706061,0.106912737,0.368787879,0.009500657,0.091767853,1
35,3800.34,1.987,0.000522848,10.10693359,46.57142857,0.028571429,125.1428571,1.386857143,0.428571429,1.114674286,1.114674286,0.445565662,0.06,-0.003288117,0.562367373,1
35,3781.3,2.989,0.000790469,10.66113281,60.66285714,0,106,2.215428571,0.4,1.250685714,1.250685714,0.46855104,-0.128,-0.003337151,0.59479405,1
35,4054.53,-1.009,-0.000248857,4.81640625,69.4,0.028571429,106,2.85,0.314285714,1.288885714,1.288885714,0.225648931,-0.208571429,0.014896341,0.163478122,1
35,3782.32,2.989,0.000790256,10.66113281,51.48285714,0,114.2857143,2.065428571,0.4,1.275985714,1.275985714,0.478919025,-0.086571429,-0.009455102,0.693694918,1
35,3796.31,1.99,0.000524193,10.24511719,65.51428571,0,106,2.220571429,0.428571429,1.23192,1.23192,0.396311995,-0.131428571,0.012961806,0.285232628,1
35,4167.57,0.032,7.68E-06,7.6796875,70.77714286,0.057142857,80.85714286,3.321428571,0.228571429,1.231702857,1.231702857,0.324461429,-0.296571429,0.011768773,0.248875668,1
35,4041.45,-1.009,-0.000249663,4.81640625,66.97428571,0.028571429,92,3.205142857,0.257142857,1.267297143,1.267297143,0.281870399,-0.266285714,0.014160939,0.190401719,1
35,3839.33,1.99,0.00051832,10.24511719,60.66285714,0,103.1428571,2.461714286,0.371428571,1.255348571,1.255348571,0.456516846,-0.166857143,-0.001157765,0.55812596,1
35,3829.38,2.986,0.000779761,10.40136719,31.87714286,0.028571429,116.8571429,1.660857143,0.4,1.12296,1.12296,0.448914012,-0.022857143,-0.009785747,0.705133226,1
35,3823.38,2.989,0.000781769,10.66113281,60.66285714,0,114.2857143,2.126571429,0.4,1.295702857,1.295702857,0.505954352,-0.105714286,-0.005695637,0.633492015,1
35,4025.45,-1.009,-0.000250655,4.77734375,66.32285714,0.028571429,103.1428571,2.846857143,0.314285714,1.214794286,1.214794286,0.234597218,-0.193142857,0.015549426,0.101506506,1
35,3839.33,1.99,0.00051832,10.24511719,63.08857143,0,103.1428571,2.461714286,0.371428571,1.23392,1.23392,0.414850725,-0.175428571,0.002560436,0.479275906,1
35,3810.38,2.989,0.000784436,10.66113281,51.48285714,0,119.7142857,2.001714286,0.4,1.299574286,1.299574286,0.479740941,-0.072857143,-0.011378578,0.722556776,1
35,3782.32,1.989,0.000525868,10.25146484,38.92857143,0,119.7142857,1.733714286,0.4,1.141645714,1.141645714,0.407332143,-0.025714286,-0.011995366,0.731153192,1
35,4040.51,-1.009,-0.000249721,4.81640625,63.89714286,0.028571429,103.1428571,2.875142857,0.314285714,1.267457143,1.267457143,0.224976698,-0.217142857,0.015875216,0.148831259,1
35,3768.25,1.99,0.000528097,10.24511719,60.01142857,0,97.71428571,2.285714286,0.428571429,1.186048571,1.186048571,0.349373657,-0.15,0.018128923,0.18255811,1
35,3998.43,-1.009,-0.000252349,4.77734375,68.47714286,0.028571429,103.1428571,2.762,0.314285714,1.194222857,1.194222857,0.212619053,-0.170285714,0.012938906,0.132128807,1
35,3839.33,1.99,0.00051832,10.24511719,63.08857143,0,103.1428571,2.461714286,0.371428571,1.255348571,1.255348571,0.46830129,-0.166857143,0.000748709,0.521340635,1
34,3941.38,-1.009,-0.000256002,4.81640625,71.14705882,0.029411765,97.64705882,3.078529412,0.294117647,1.269147059,1.269147059,0.211570881,-0.255882353,0.016248524,0.147251931,1
35,3766.28,1.99,0.000528373,10.24511719,47.45714286,0,103.4285714,2.111714286,0.457142857,1.217534286,1.217534286,0.355377164,-0.118571429,0.020990468,0.098673373,1
34,3927.35,-1.009,-0.000256916,4.81640625,71.14705882,0.029411765,94.70588235,3.104117647,0.264705882,1.286676471,1.286676471,0.272538692,-0.251176471,0.01526196,0.177189475,1
34,4015.46,-0.01,-2.49E-06,7.0625,65.6,0.058823529,94.70588235,2.974411765,0.264705882,1.299620588,1.299620588,0.305232129,-0.227352941,0.014555504,0.20541674,1
34,3983.46,-1.009,-0.000253297,4.81640625,71.14705882,0.029411765,106.1764706,2.987058824,0.294117647,1.315488235,1.315488235,0.247392636,-0.232941176,0.015998338,0.155232521,1
35,3829.38,2.986,0.000779761,10.40136719,41.06857143,0.028571429,116.8571429,1.660857143,0.4,1.12296,1.12296,0.507036303,-0.022857143,-0.007054292,0.652669609,1
34,3926.37,-0.01,-2.55E-06,7.0625,67.97941176,0.029411765,94.70588235,3.043235294,0.294117647,1.263217647,1.263217647,0.225229382,-0.252352941,0.016269201,0.126082393,1
34,3926.37,-0.01,-2.55E-06,7.0625,68.65,0.029411765,94.70588235,3.042941176,0.264705882,1.280747059,1.280747059,0.315396772,-0.247647059,0.014779858,0.191565372,1
35,3823.38,2.989,0.000781769,10.66113281,51.48285714,0,114.2857143,2.126571429,0.4,1.295702857,1.295702857,0.463879224,-0.105714286,-0.007035403,0.652943765,1
15,1993.46,6.834,0.00342821,12.43359375,64.36666667,0.2,32.66666667,3.200666667,0.333333333,2.086213333,2.086213333,0.318408246,-0.46,0.005255079,0.376923623,1
25,3124.81,8.68,0.002777769,12.30078125,77.924,0.16,50.8,2.7516,0.4,1.95684,1.95684,0.414865943,-0.296,0.008669735,0.317750948,1
25,3124.81,8.68,0.002777769,12.30078125,68.948,0.16,50.8,2.7516,0.4,1.95684,1.95684,0.121724544,-0.296,0.006056411,0.265948907,1
25,3020.57,6.68,0.002211503,11.74975586,50.524,0.08,38.8,3.5192,0.28,1.679752,1.679752,0.289529861,-0.4296,-0.005766408,0.587385302,1
25,3050.6,5.68,0.001861929,11.390625,50.524,0.12,38.8,2.8292,0.28,1.455996,1.455996,0.16618327,-0.2972,0.011434194,0.263534088,1
25,3057.64,8.68,0.002838791,12.12939453,96.348,0.04,38.8,4.6104,0.24,2.093252,2.093252,0.42684963,-0.6436,-0.026913614,0.930240401,1
45,4779.56,2.07,0.000433094,10.18652344,58.36244444,0.111111111,121.5555556,-0.005333333,0.555555556,1.02998,1.02998,0.149252155,0.33,-0.000976431,0.404845604,1
29,3376.02,3.06,0.000906393,8.392578125,42.13448276,0.172413793,64.13793103,1.175862069,0.482758621,1.311203448,1.311203448,0.097031238,0.055517241,-0.004009935,0.428696466,1
24,2530.24,4.68,0.001849627,10.69238281,31.07083333,0.083333333,134.1666667,-1.19375,0.666666667,1.0428125,1.0428125,0.266887482,0.397083333,0.022281938,0.153276584,1
15,1826.03,3.025,0.001656599,10.42773438,56.48666667,0.4,19.33333333,1.383333333,0.266666667,1.287793333,1.287793333,0.263790539,0.13,-0.079387465,0.837902913,1
23,2408.88,4.03,0.001672977,11.15673828,-3.795652174,0.130434783,72.17391304,0.089565217,0.434782609,0.989686957,0.989686957,0.492932667,0.233913043,-0.008030433,0.625139219,1
19,2160.49,3.029,0.001401997,12.10888672,50.36842105,0.157894737,103.1578947,0.876315789,0.473684211,1.201447368,1.201447368,0.110678116,0.182631579,-0.003548209,0.539662323,1
15,1896.16,0.072,3.80E-05,7.8203125,31.50666667,0.133333333,90.66666667,2.135333333,0.333333333,1.17182,1.17182,0.195012054,-0.052666667,0.031855722,0.058699487,1
18,2847.4,13.029,0.004575753,14.02539063,172.9555556,0.277777778,0,7.476111111,0,3.468916667,3.468916667,0.067222222,-1.241666667,-0.010919983,0.592637284,1
18,2780.39,14.986,0.005389891,14.02734375,209.1777778,0.222222222,0,7.963333333,0,3.673577778,3.673577778,2.12E-16,-1.431111111,3.30E-18,0.460120982,1
15,1791.02,1.988,0.001109982,10.44140625,68.17333333,0.2,58.66666667,1.990666667,0.333333333,1.089626667,1.089626667,0.089162382,-0.021333333,0.00187375,0.334422587,1
20,2335.85,5.988,0.002563521,13.71875,67.885,0.05,117,1.6195,0.35,1.538885,1.538885,0.366359518,-0.1125,0.011015269,0.299857361,1
37,4492.29,6.988,0.001555554,11.43457031,23.34324324,0.108108108,89.45945946,3,0.351351351,1.859086486,1.859086486,0.562441341,-0.294054054,0.00105401,0.729561124,1
9,1194.57,5.989,0.00501352,13.8046875,78.47777778,0,173.3333333,4.02,0.444444444,3.121111111,3.121111111,0.646234445,-0.677777778,-0.107317439,1.10627187,1
7,968.25,5.989,0.006185386,13.8046875,129.2285714,0,111.4285714,6.574285714,0.285714286,3.667142857,3.667142857,0.545629662,-1.185714286,0,0,1
9,1209.58,6.988,0.005777212,13.8046875,93.3,0,130,5.183333333,0.333333333,3.236666667,3.236666667,0.646312053,-0.966666667,-0.063285235,0.770864945,1
9,1252.61,7.988,0.006377085,13.86914063,124.1333333,0,86.66666667,7.387777778,0.222222222,3.796666667,3.796666667,0.443524623,-1.366666667,-0.081873743,0.774560808,1
18,2488.18,14.986,0.006022876,14.02734375,119.9722222,0,86.66666667,7.387777778,0.222222222,3.796666667,3.796666667,2.22E-17,-1.366666667,-0.009260415,0.599489798,1
9,1169.43,6.988,0.005975561,13.8671875,57.07777778,0,43.33333333,7.498888889,0.111111111,3.4381,3.4381,0.473946774,-1.274444444,0.014696429,0.441251417,1
18,2321.83,12.987,0.005593433,14.02539063,52.91666667,0,43.33333333,7.498888889,0.111111111,3.4381,3.4381,3.75E-17,-1.274444444,-0.008883041,0.540758321,1
18,2750.36,12.987,0.004721927,14.02539063,189.6388889,0.222222222,43.33333333,6.8,0.111111111,3.558022222,3.558022222,1.15E-16,-1.142222222,-0.009831537,0.595584497,1
18,2823.41,12.987,0.004599757,14.02539063,183.6555556,0.277777778,21.66666667,6.943888889,0.055555556,3.52725,3.52725,0.016111111,-1.158333333,-0.009140265,0.573653627,1
41,4468.12,3.877,0.000867703,11.56054688,42.29512195,0.048780488,107.5609756,1.842439024,0.512195122,1.346153659,1.346153659,0.085316358,-0.018780488,0.001194753,0.270023119,1
9,1126.41,5.989,0.005316892,13.8046875,26.24444444,0,86.66666667,5.294444444,0.222222222,2.8781,2.8781,0.337255191,-0.874444444,-0.051402517,0.502354618,1
31,3837.58,7.062,0.001840222,10.18945313,53.97741935,0.161290323,47.09677419,3.012580645,0.419354839,1.827032258,1.827032258,0.201121078,-0.255483871,-0.006057369,0.577515437,1
18,2836.42,14.987,0.005283773,14.07617188,254.7111111,0.222222222,0,9.004444444,0,4.118022222,4.118022222,2.61E-16,-1.542222222,0.004187928,0.466203665,1
18,2866.44,13.987,0.004879572,14.05078125,204.7777778,0.277777778,0,8.046111111,0,3.80725,3.80725,0.183888889,-1.358333333,-0.017382016,0.661565637,1
7,900.09,5.989,0.006653779,13.8046875,-3.557142857,0,0,8.212857143,0,3.3547,3.3547,0.428943914,-1.438571429,0,0,1
7,928.1,5.989,0.006452968,13.86328125,78.27142857,0,0,9.551428571,0,3.926128571,3.926128571,0.567902208,-1.581428571,0,0,1
16,2224.68,12.987,0.005837694,14.02539063,100.99375,0.0625,0,8.964375,0,3.74321875,3.74321875,0.4791069,-1.550625,-0.00355199,0.503979533,1
16,2265.73,12.987,0.005731927,14.02539063,131.4875,0.125,0,8.43875,0,3.7983125,3.7983125,0.532267461,-1.46375,0.005592336,0.512154826,1
16,2524.05,12.987,0.005145302,14.02539063,213.7,0.25,0,8.265,0,3.851525,3.851525,0.563299407,-1.4225,0.004837519,0.556589701,1
17,2710.26,12.987,0.004791791,14.02539063,182.5411765,0.294117647,0,7.641764706,0,3.663558824,3.663558824,0.047647059,-1.291176471,-0.008947473,0.562649707,1
18,2924.48,12.988,0.004441131,14.05078125,254.7111111,0.333333333,0,7.608333333,0,3.7187,3.7187,3.37E-16,-1.23,-0.01348596,0.458081164,1
25,2887.31,0.034,1.18E-05,7.71875,76.368,0,136.8,2.1412,0.48,1.410816,1.410816,0.211291712,-0.0824,0.006361189,0.350635897,1
36,4100.74,0.073,1.78E-05,7.828125,53.73055556,0.055555556,141.1111111,1.0425,0.527777778,1.208325,1.208325,0.16285291,0.118611111,-0.008391976,0.495186732,1
15,1831.13,2.989,0.001632325,11.57226563,38.24666667,0.2,45.33333333,1.661333333,0.266666667,1.143526667,1.143526667,0.273898885,-0.044666667,0.048597863,-0.022271406,1
23,2630.24,5.987,0.002276218,13.1875,-31.03043478,0.217391304,101.3043478,-0.230869565,0.52173913,1.324978261,1.324978261,0.682942275,0.279565217,-0.000990988,0.743521408,1
33,3853.77,8.108,0.002103914,11.55834961,87.05151515,0.03030303,97.57575758,2.732727273,0.545454545,2.173484848,2.173484848,0.217012238,-0.24969697,-0.010318377,0.592111061,1
9,1456.75,6.988,0.00479698,13.8671875,172.4,0.333333333,0,7.087777778,0,3.496477778,3.496477778,0.599015866,-1.174444444,0.060060191,0.389801178,1
18,2896.47,12.987,0.004483734,14.02539063,172.9555556,0.333333333,0,7.087777778,0,3.496477778,3.496477778,1.63E-16,-1.174444444,-0.009248051,0.574803342,1
34,4018.51,-0.082,-2.04E-05,7.240234375,63.18823529,0.117647059,80.58823529,1.860294118,0.411764706,0.993008824,0.993008824,0.291696852,-0.008529412,-0.012025963,0.610566104,1
6,803.91,1.985,0.002469182,10.07177734,62.66833333,0.5,16.66666667,1.28,0.333333333,0.803,0.803,0.265141724,0.01,0,0,1
14,1919.47,10.987,0.005723976,13.9609375,129.9428571,0,111.4285714,6.574285714,0.285714286,3.667142857,3.667142857,0.537340322,-1.185714286,-1.32E-18,0.574275181,1
14,1839.17,10.988,0.005974434,14.0234375,84.64285714,0,0,9.551428571,0,3.926128571,3.926128571,0.498097539,-1.581428571,0.000265711,0.547354082,1
23,2465.93,4.03,0.001634272,11.15673828,-0.104347826,0.130434783,72.17391304,0.419130435,0.434782609,1.006121739,1.006121739,0.458631061,0.179130435,-0.012527959,0.703149245,1
13,1906.29,3.989,0.002092546,13.7109375,76.27692308,0.384615385,60,1.069230769,0.153846154,1.634130769,1.634130769,0.272311691,0.031538462,0.059081054,-0.14430117,1
21,1968.47,4.987,0.00253344,13.140625,-4.814285714,0,121.4285714,-0.76,0.619047619,0.970190476,0.970190476,0.413355456,0.301904762,0.031123396,0.121756072,1
24,2440.08,6.986,0.002863021,13.234375,-22.25416667,0.041666667,130,-0.435833333,0.458333333,1.168575,1.168575,0.563633529,0.214166667,-0.020756029,0.843253993,1
24,2413.96,6.986,0.002894,13.234375,9.583333333,0,122.5,0.555,0.5,0.9692,0.9692,0.258336835,0.01,0.001267936,0.624267398,1
14,1721.37,8.985,0.00521968,13.296875,-33.16428571,0,167.1428571,1.062857143,0.428571429,1.804285714,1.804285714,0.861641689,-0.385714286,0.003700366,0.812027686,1
35,4152.6,0.032,7.71E-06,7.6796875,70.77714286,0.057142857,92,3.022571429,0.257142857,1.26706,1.26706,0.28534978,-0.232285714,0.013027278,0.223755449,1
35,4040.51,-1.009,-0.000249721,4.81640625,69.4,0.028571429,103.1428571,2.874857143,0.285714286,1.284485714,1.284485714,0.249855026,-0.212571429,0.015047805,0.166638922,1
35,4040.47,-0.01,-2.47E-06,7.0625,66.32285714,0.028571429,92,3.146,0.285714286,1.244508571,1.244508571,0.216348091,-0.267428571,0.017092244,0.091706241,1
35,4039.52,-0.01,-2.48E-06,7.0625,63.89714286,0.028571429,103.1428571,2.815714286,0.314285714,1.261697143,1.261697143,0.248687713,-0.213714286,0.016647459,0.121543304,1
35,4112.58,-0.01,-2.43E-06,7.0625,64.01142857,0.057142857,92,2.889428571,0.257142857,1.2629,1.2629,0.296660993,-0.217428571,0.014215866,0.198333274,1
35,4113.48,1.032,0.000250882,9.645507813,88.83428571,0.057142857,69.71428571,3.407142857,0.2,1.154411429,1.154411429,0.304878802,-0.321142857,0.007567361,0.321378952,1
35,4040.51,-1.009,-0.000249721,4.81640625,69.4,0.028571429,103.1428571,2.875142857,0.314285714,1.267457143,1.267457143,0.231834156,-0.217142857,0.014579108,0.167730558,1
19,2199.46,0.766,0.000348267,8.110351563,68.67894737,0,46.31578947,3.325789474,0.368421053,1.101526316,1.101526316,0.383278888,-0.286315789,0.026070114,0.221464422,1
17,1942.22,1.766,0.000909269,8.948242188,48.48823529,0,51.76470588,2.990588235,0.411764706,1.156405882,1.156405882,0.341913287,-0.226470588,0.041319056,0.157328832,1
29,3062.65,2.373,0.000774819,8.5390625,115.8896552,0.034482759,23.79310345,1.134482759,0.310344828,0.561775862,0.561775862,0.134258746,-0.036896552,-0.006727056,0.358584245,1
20,2083.66,4.989,0.002394345,13.71484375,67.03,0,176,-0.376,0.7,1.45076,1.45076,0.12846349,0.238,-0.012797664,0.325438626,1
13,1447.86,4.989,0.003445775,13.71484375,68.10769231,0,165.3846154,0.906923077,0.615384615,1.862892308,1.862892308,0.144378595,-0.04,-0.024991862,0.397145778,1
15,1658.14,4.989,0.003008793,13.71484375,80.38,0,169.3333333,0.458,0.6,1.696133333,1.696133333,0.055754577,0.046666667,-0.023198241,0.396600622,1
14,1544.98,4.989,0.003229168,13.71484375,72.32857143,0,153.5714286,0.842142857,0.571428571,1.730857143,1.730857143,0.080707143,-0.028571429,-0.028638806,0.418933458,1
12,1376.79,4.989,0.003623646,13.71484375,65.875,0,170.8333333,1.133333333,0.583333333,1.9861,1.9861,0.172116708,-0.095,-0.011931948,0.3531342,1
18,1889.43,4.989,0.002640479,13.71484375,41.26666667,0,195.5555556,-0.417777778,0.777777778,1.610355556,1.610355556,0.148885375,0.251111111,-0.018715254,0.341406698,1
16,1747.27,4.989,0.002855311,13.71484375,39.86875,0,207.5,-0.24375,0.75,1.7636,1.7636,0.084318838,0.205,-0.022857135,0.369259135,1
34,3877.65,6.987,0.001801865,11.12475586,17.93823529,0.058823529,88.82352941,1.747352941,0.294117647,1.334764706,1.334764706,0.553883065,-0.181176471,-0.005356348,0.75685679,1
10,1066.39,2.989,0.002802915,13.55859375,9,0,215,-0.868,0.8,1.57032,1.57032,0.224252883,0.336,-0.108350855,0.75550366,1
12,1307.72,3.989,0.003050347,13.56640625,2.091666667,0,211.6666667,-0.670833333,0.75,1.596933333,1.596933333,0.202586564,0.246666667,-0.055067358,0.54496921,1
13,1225.45,4.989,0.004071158,13.71484375,53.29230769,0,69.23076923,1.896153846,0.692307692,1.573815385,1.573815385,0.098024412,-0.186153846,-0.051548219,0.483756807,1
13,1463.91,4.989,0.003407996,13.71484375,46.76153846,0,195.3846154,0.528461538,0.692307692,1.954861538,1.954861538,0.006152479,0.035384615,-0.033955945,0.445219539,1
14,1577.06,4.989,0.003163481,13.71484375,44.13571429,0,209.2857143,0.139285714,0.714285714,1.901657143,1.901657143,0.138304767,0.111428571,-0.034516724,0.474187299,1
13,1264.32,1.157,0.000915116,12.25,-22.67692308,0,44.61538462,1.138461538,0.153846154,0.382069231,0.382069231,0.239798435,0.151538462,0.028016157,0.079071237,1
35,3834.68,7.987,0.002082834,11.71484375,35.42285714,0.057142857,106,0.956571429,0.457142857,1.423305714,1.423305714,0.331197513,0.01,-0.027637795,1.032267073,1
9,1121.21,-1.011,-0.000901704,4.172363281,-25.67777778,0.111111111,97.77777778,3.688888889,0.333333333,1.334677778,1.334677778,0.425180809,-0.312222222,0.09241539,0.049915633,1
9,1151.23,-2.011,-0.001746827,3.930175781,0.511111111,0.111111111,86.66666667,3.605555556,0.222222222,0.908366667,0.908366667,0.202060634,-0.352222222,0.152037113,-0.344282605,1
6,801.94,-0.01,-1.25E-05,6.8125,40.43333333,0.166666667,130,1.485,0.333333333,1.23895,1.23895,0.50672992,0.028333333,0,0,1
35,3693.09,-4.008,-0.00108527,3.929931641,17.72857143,0,117.1428571,1.646285714,0.371428571,0.942002857,0.942002857,0.117195526,0.026571429,0.007600017,0.28901218,1
35,3691.16,-3.009,-0.000815191,4.095458984,17.72857143,0,128.2857143,1.256571429,0.4,0.97486,0.97486,0.131295797,0.092285714,0.008055872,0.281576995,1
35,3870.4,-1.009,-0.000260697,4.77734375,35.78571429,0,117.1428571,2.1,0.4,1.186657143,1.186657143,0.148392025,-0.088571429,0.010198944,0.319027827,1
35,3706.13,-3.009,-0.000811898,4.095458984,17.72857143,0,117.1428571,1.555428571,0.371428571,0.939502857,0.939502857,0.113551801,0.028,0.007748375,0.285778499,1
35,3794.38,-0.967,-0.000254851,5.440429688,6.722857143,0,139.4285714,1.286571429,0.428571429,1.175077143,1.175077143,0.056863438,0.072285714,0.007849949,0.259407957,1
35,3821.31,-2.009,-0.000525736,4.383300781,23.23142857,0,128.2857143,1.868,0.4,1.16708,1.16708,0.136783372,-0.020571429,0.005353919,0.358370856,1
35,3762.24,-3.009,-0.000799789,4.095458984,23.23142857,0,128.2857143,1.441714286,0.4,0.98892,0.98892,0.098939987,0.054285714,0.00400193,0.369617146,1
35,3760.27,-2.009,-0.00053427,4.383300781,12.22571429,0,128.2857143,1.585714286,0.4,1.152505714,1.152505714,0.058839972,0.026,0.009030985,0.256130396,1
35,3829.31,-2.009,-0.000524638,4.383300781,35.78571429,0,117.1428571,2.038571429,0.4,1.123297143,1.123297143,0.147377797,-0.050857143,0.008505926,0.332585552,1
17,2031.59,5.988,0.002947445,13.71875,9.758823529,0.117647059,160.5882353,0.703529412,0.588235294,1.914658824,1.914658824,0.771514799,0.085882353,-0.017176794,0.955233716,1
24,3070.71,5.674,0.001847781,10.31396484,36.94166667,0.25,40.41666667,1.676666667,0.333333333,1.290770833,1.290770833,0.091593079,-0.142083333,-0.007674563,0.490765413,1
22,2328.94,2.757,0.0011838,8.127929688,12.78636364,0.090909091,48.63636364,0.187272727,0.590909091,1.107786364,1.107786364,0.111469513,0.186818182,0.007192713,0.158016124,1
21,2334.88,3.114,0.001333687,13,34.78095238,0.142857143,130,-1.206666667,0.571428571,1.070742857,1.070742857,0.422070781,0.546666667,-0.002303124,0.552237066,1
25,3107.81,2.526,0.000812791,8.995117188,75.568,0.12,159.6,0.8868,0.56,1.68458,1.68458,0.309570856,0.126,-0.004679378,0.436623227,1
25,2951.63,3.526,0.001194594,9.791992188,47.232,0.12,97.2,0.7832,0.56,1.380332,1.380332,0.128874964,0.1476,-0.018023999,0.598693596,1
